x, y, th, stamp, 
-1.462255647329515, -1.4575100180273046, -1.1494809695221628, 22509000000, 
-1.4562245244627674, -1.4712731797472967, -1.1664230438006378, 22543000000, 
-1.4504134600969265, -1.4851677179250469, -1.1833535698098436, 22577000000, 
-1.4448270423404483, -1.4991905130754977, -1.200405248936106, 22611000000, 
-1.4394680947167924, -1.5133379451890783, -1.2174371406087485, 22645000000, 
-1.4343432310871351, -1.5275933768546999, -1.2344484600283527, 22679000000, 
-1.4294567630237724, -1.541953070658454, -1.2518212527825465, 22713000000, 
-1.4248187558781764, -1.5564101118893756, -1.2695045444760593, 22747000000, 
-1.4204298682456673, -1.5709735093803043, -1.2872513475044542, 22781000000, 
-1.4162884217781422, -1.58565520026673, -1.3048975168691823, 22815000000, 
-1.412391941353326, -1.6004586320644818, -1.3222368271838076, 22849000000, 
-1.4087375565059037, -1.6153772487530742, -1.3392701813382952, 22883000000, 
-1.4053279111790458, -1.6303960039819616, -1.3562265740764607, 22917000000, 
-1.4021664442669919, -1.6455033442608415, -1.3732284107753645, 22951000000, 
-1.3992602714481952, -1.6606798827229607, -1.390351631048504, 22985000000, 
-1.396610614100742, -1.6759289164799074, -1.4076770431091439, 23019000000, 
-1.3942248586811015, -1.691241760952751, -1.425197950896807, 23053000000, 
-1.392106840602749, -1.7066049664817888, -1.4428958882154583, 23087000000, 
-1.3902603211444402, -1.722028124106999, -1.4608662315534529, 23121000000, 
-1.388686622297998, -1.7375267734029445, -1.4788099244055268, 23155000000, 
-1.3873856406755372, -1.7530987674585503, -1.4963806170345677, 23189000000, 
-1.386352343353982, -1.7687469183584652, -1.5136532513466827, 23223000000, 
-1.3855860864474119, -1.784458025786514, -1.530815170591357, 23257000000, 
-1.38508703723101, -1.8002246751979976, -1.547827741927813, 23291000000, 
-1.384855187863699, -1.8159976077934585, -1.5647476714292894, 23325000000, 
-1.3848907068841445, -1.8318059321095381, -1.5817634571839658, 23359000000, 
-1.3851972498434844, -1.8476278078091373, -1.5989068309378704, 23393000000, 
-1.3857760934152277, -1.863428163448444, -1.6162911268693387, 23427000000, 
-1.3866328547001476, -1.8792433439306617, -1.6338354461869609, 23461000000, 
-1.3877694950012465, -1.895076944484922, -1.6513361796022445, 23495000000, 
-1.3891858724114194, -1.9109276776012878, -1.6687319233318605, 23529000000, 
-1.3908786108424094, -1.9267677946720199, -1.6860238264772998, 23563000000, 
-1.392848107871539, -1.9426246826472864, -1.7030140625303678, 23597000000, 
-1.395085162745122, -1.9584461166276022, -1.7198767362670957, 23631000000, 
-1.3975951868841903, -1.974260813772555, -1.7369157788292855, 23665000000, 
-1.400380127008527, -1.9900602087436312, -1.7539851669157822, 23699000000, 
-1.403431481402563, -2.005795414404749, -1.771073874035306, 23733000000, 
-1.4067579395598901, -2.0214935734717914, -1.7884655514129544, 23767000000, 
-1.410363626250495, -2.0371492835633886, -1.8061561178801244, 23801000000, 
-1.4142466423557003, -2.0527376107655217, -1.8238573020342488, 23835000000, 
-1.4184172757881923, -2.0683042450207103, -1.8413602928889188, 23869000000, 
-1.4228624046729923, -2.083816054259546, -1.858567681391132, 23903000000, 
-1.4275843661053873, -2.099294377397343, -1.87550214268903, 23937000000, 
-1.4325773206341572, -2.1147232158015683, -1.8924156887669605, 23971000000, 
-1.4378315733981315, -2.130065013441721, -1.9094677539390414, 24005000000, 
-1.4433580562397228, -2.145346736275959, -1.9264996788362303, 24039000000, 
-1.4491500146747194, -2.160553401329599, -1.9434969281519578, 24073000000, 
-1.4552118418923903, -2.1756807398413667, -1.9607795513408803, 24107000000, 
-1.4615570635014437, -2.1907479571675856, -1.9783089225186035, 24141000000, 
-1.4681613088336227, -2.2056947909152007, -1.9958388414906563, 24175000000, 
-1.4750528396641829, -2.2205760100753826, -2.0133253032868628, 24209000000, 
-1.4822239060608577, -2.2353849909780075, -2.0303781205936944, 24243000000, 
-1.489659009051321, -2.2501024598089607, -2.0471314381885506, 24277000000, 
